registry,image_name,tag,digest,mtype,os,arch,variant,insecure,digest_source,image_type,groups
cp.icr.io,cp/iaf-cockpit,1.0.0-ppc64le,sha256:466d421b2028b5049d4ea2cb602a40536977a7f9e5ac5ab048f8c823cdf063d2,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.1-amd64,sha256:205edafcc47c67be650101ab98cb8bf7bfbffce77d0ddf8c8f2fc480c92e69b0,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.1-s390x,sha256:41333680c4982607cc9d04c47b843c5285b8e38403ca92098b6e5b3a82093e50,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.1-ppc64le,sha256:bab425bc022fad170eb43eece62da9cff319847f8c5e01e5568a7c18f8f7e1b2,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.2-amd64,sha256:a831e1271005646d6cb6da244ea7154e0193b61aadc9d796181832e5b440899e,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.2-s390x,sha256:a9777200ca8a4086250e8e7dfcf0a67461071fd72f67f2d59b8acfeef5a692f3,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.2-ppc64le,sha256:3f6eacb99fc1ab1c17d38fe67293ea790ab369dfd544ae3dcb771601b43c607b,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.3-amd64,sha256:7e945639022ab8e228210e7a5246aaaf2159fb8446f3935efddaae87b85a17f7,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.3-s390x,sha256:2a6cafc5acf359152b0a75c86d2070dd4f5cc708c2d6cdd7262e1beb40a8cb12,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.3-ppc64le,sha256:8eccb84c691ca590a0b3703c589cd5fc0e8b3e10a3a1af73e3bde818a807f547,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.4-amd64,sha256:346d902a6352e666ea3404d4f8c002edbbd8c72573307b22043a208cc641c968,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.4-s390x,sha256:0c59f79eb65798cc97e143e1820a10b32f6d6c3b317c136db0fa69de467c3e95,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.4-ppc64le,sha256:2ebb7994dd88bf02bca87a6f7249b3ba76a726c73bc5193c1b2935bb7e06f2f7,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.5-amd64,sha256:78de55b1ef834b92e7e4042bfc2d3f94f34e896c20e8b5f533608fca69867ee3,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.5-s390x,sha256:9d16a5e9b44ff3694a264758d821adf19d93a10974aa4b52197a58bcf953306b,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.5-ppc64le,sha256:b85bd765b9009cc2cd5b46822eb5cb53a64e15ae8e4ec48282b764e89a0d38c8,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.6-amd64,sha256:cf4cf08b208978da1ee6b009eb69fad550131d29a952c542ae2d675ff8b0a476,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.6-s390x,sha256:4f5da7dbe859a4b32c70182ae13c6c24a6aac8707815b7c48c126736b075b4c6,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-cockpit,1.0.6-ppc64le,sha256:4aae23c51bba33f64433973ead0e54a0ac19ba8e44d4e0c6d04b0847049d3fa7,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.0-amd64,sha256:719fff673b7cf82d86835e0c2ccd1b94651e190cb5a51988596eff5db0b292da,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.0-s390x,sha256:fb1fd09c0d70612fbe46e0f4e2add857a6ac5987a1752f70b7fced831345908d,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.0-ppc64le,sha256:b96a59930436a85196b20e6d34598a845bf0699455068e403d086af0a142f9a2,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.1-amd64,sha256:f61c18deb573c348fff69eef93b486f4b55ddfdd08da61bdacf616804161ebad,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.1-s390x,sha256:10db5ad09d0839753b8fb77da2c8d69b8ef43058778fedc2bc5109e094d037c5,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.1-ppc64le,sha256:571ff434e000939c536ad4f4baf4cbd424aecad558656e3f3fca2c3ca9471070,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.2-amd64,sha256:64136434b82cd75a6fb5e6fc33ae08366e7a84f46b6ad2db29fcab2d9f032308,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.2-s390x,sha256:6a09ce474f21ac4ec22ccddce9a6a0a026789d2f7d048bae26412146cdafc9a8,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.2-ppc64le,sha256:b65f41cdad02a92daf3f0140e981dfc07d7cd28fa2c163683037f86ff9d7ac21,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.3-amd64,sha256:37d3b18862f0b40afa13d581981f5f16f55d8d84b8d703b8c640cfb07a9919de,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.3-s390x,sha256:0698e35b1ae2e78468be86a5867674de51fdf27bdf7a598ae41fa32648d07df1,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.3-ppc64le,sha256:3502c777fdfe892381370bb2f78c735a488557eacdf2dc54b372f930fcafc6bc,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.4-amd64,sha256:c5c09f5d8a420081a39d51df1e232e0588170850c09d0120d647b22fe42443c4,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.4-s390x,sha256:d0df0305590240ba0645262633545a8c7d3e5307285eb377413356e3e58c3b76,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.4-ppc64le,sha256:97f36e6f66ea79919126f86c044f3a98b45afad1ea77dfb3ae35f7b7815ea35c,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.5-amd64,sha256:a6358f11d652d86e9d09c9e42950f3c33aacca5a6a50888a98da6b84cc4f911b,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.5-s390x,sha256:4d5b8886881f4f9b1f8bef20a3f670dd6a77e03cfa91ee41ca1d2bf37d8bd4a8,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.5-ppc64le,sha256:49a78d69be620bcc9451cba66378b70f76f6e3d680bdd8a5b9d352f6d20bb8ec,IMAGE,linux,ppc64le,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.6-amd64,sha256:5dcd4f3e33a510633fa19c80fd6db9b918f58e54e0cfb92e1b51579fe4030770,IMAGE,linux,amd64,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.6-s390x,sha256:b7307cf8f72276e9f8def068be679530c026852b03117d276a9f94f1f5d578ba,IMAGE,linux,s390x,"",0,CASE,"",""
cp.icr.io,cp/iaf-minimal,1.3.6-ppc64le,sha256:aaa0af8a9725b68132b9257e18dc89fc87d6ab32bf5b49904ffa349f914bc1d7,IMAGE,linux,ppc64le,"",0,CASE,"",""
